ID_DOM;nMora;CodIBGE7;CodUF;qMora;R14;R15;R16
6256;1;3106200;31;3;1;1;112
6256;2;3106200;31;3;3;2; 
6256;3;3106200;31;3;3;2; 
6257;1;1505536;15;7;1;1;90
6257;2;1505536;15;7;2;3;90
6257;3;1505536;15;7;8;1;100
6257;4;1505536;15;7;3;2; 
6257;5;1505536;15;7;4;2; 
6257;6;1505536;15;7;3;2; 
6257;7;1505536;15;7;5;2; 
6258;1;3552809;35;2;1;1;250
6258;2;3552809;35;2;3;2; 
6259;1;1304104;13;4;1;2; 
6259;2;1304104;13;4;7;1;545
6259;3;1304104;13;4;7;1;100
6259;4;1304104;13;4;3;2; 
6260;1;3518701;35;4;1;1;285
6260;2;3518701;35;4;3;2; 
6260;3;3518701;35;4;3;2; 
6260;4;3518701;35;4;3;2; 
6261;1;3167103;31;1;1;1;90
6262;1;1508100;15;3;1;1;630
6262;2;1508100;15;3;2;2; 
6262;3;1508100;15;3;3;2; 
6263;1;1501303;15;3;1;1;630
6263;2;1501303;15;3;2;1;250
6263;3;1501303;15;3;3;2; 
6264;1;1100205;11;6;1;2; 
6264;2;1100205;11;6;2;1;1400
6264;3;1100205;11;6;4;2; 
6264;4;1100205;11;6;4;2; 
6264;5;1100205;11;6;4;2; 
6264;6;1100205;11;6;6;2; 
6265;1;3306305;33;7;1;1;400
6265;2;3306305;33;7;4;1;300
6265;3;3306305;33;7;4;1;150
6265;4;3306305;33;7;3;2; 
6265;5;3306305;33;7;5;2; 
6265;6;3306305;33;7;5;2; 
6265;7;3306305;33;7;5;2; 
6266;1;4106902;41;3;1;1;480
6266;2;4106902;41;3;3;1;20
6266;3;4106902;41;3;3;1;20
6267;1;3101102;31;3;1;1;350
6267;2;3101102;31;3;3;2; 
6267;3;3101102;31;3;3;2; 
6268;1;4208807;42;5;1;2; 
6268;2;4208807;42;5;2;1;630
6268;3;4208807;42;5;3;2; 
6268;4;4208807;42;5;3;2; 
6268;5;4208807;42;5;3;2; 
6269;1;5213806;52;3;1;1;21
6269;2;5213806;52;3;2;1;400
6269;3;5213806;52;3;3;2; 
6270;1;5103908;51;7;1;2; 
6270;2;5103908;51;7;2;1;540
6270;3;5103908;51;7;3;2; 
6270;4;5103908;51;7;3;2; 
6270;5;5103908;51;7;3;2; 
6270;6;5103908;51;7;3;2; 
6270;7;5103908;51;7;3;2; 
6271;1;1506807;15;5;1;2; 
6271;2;1506807;15;5;2;1;300
6271;3;1506807;15;5;4;1;545
6271;4;1506807;15;5;4;1;545
6271;5;1506807;15;5;3;2; 
6272;1;3529906;35;4;1;2; 
6272;2;3529906;35;4;2;1;545
6272;3;3529906;35;4;3;2; 
6272;4;3529906;35;4;3;2; 
6273;1;4323002;43;3;1;1;450
6273;2;4323002;43;3;2;2; 
6273;3;4323002;43;3;3;2; 
6274;1;2111508;21;4;1;2; 
6274;2;2111508;21;4;2;1;600
6274;3;2111508;21;4;3;2; 
6274;4;2111508;21;4;3;2; 
6275;1;1503077;15;5;1;1;430
6275;2;1503077;15;5;2;2; 
6275;3;1503077;15;5;3;2; 
6275;4;1503077;15;5;3;2; 
6275;5;1503077;15;5;3;2; 
6276;1;1503077;15;4;1;2; 
6276;2;1503077;15;4;2;1;100
6276;3;1503077;15;4;3;2; 
6276;4;1503077;15;4;3;2; 
6277;1;3306305;33;5;1;1;150
6277;2;3306305;33;5;2;1;200
6277;3;3306305;33;5;3;2; 
6277;4;3306305;33;5;3;2; 
6277;5;3306305;33;5;3;2; 
6278;1;3552809;35;3;1;1;1050
6278;2;3552809;35;3;3;2; 
6278;3;3552809;35;3;3;2; 
6279;1;4106902;41;4;1;1;112
6279;2;4106902;41;4;3;1;100
6279;3;4106902;41;4;3;1;100
6279;4;4106902;41;4;7;2; 
6280;1;4305108;43;2;1;1;310
6280;2;4305108;43;2;3;2; 
6281;1;3506805;35;6;1;1;166
6281;2;3506805;35;6;2;1;500
6281;3;3506805;35;6;3;1;100
6281;4;3506805;35;6;3;2; 
6281;5;3506805;35;6;3;2; 
6281;6;3506805;35;6;3;2; 
6282;1;3543402;35;5;1;1;470
6282;2;3543402;35;5;4;2; 
6282;3;3543402;35;5;4;2; 
6282;4;3543402;35;5;7;1;560
6282;5;3543402;35;5;7;2; 
6283;1;3518800;35;4;1;1;50
6283;2;3518800;35;4;2;1;550
6283;3;3518800;35;4;3;2; 
6283;4;3518800;35;4;3;2; 
6284;1;5208707;52;5;1;1;123
6284;2;5208707;52;5;2;1;500
6284;3;5208707;52;5;4;1;70
6284;4;5208707;52;5;3;1;50
6284;5;5208707;52;5;3;2; 
6285;1;5201108;52;5;1;1;400
6285;2;5201108;52;5;2;1;400
6285;3;5201108;52;5;3;2; 
6285;4;5201108;52;5;3;2; 
6285;5;5201108;52;5;3;2; 
6286;1;5001102;50;3;1;1;300
6286;2;5001102;50;3;3;2; 
6286;3;5001102;50;3;3;2; 
6287;1;1200500;12;6;1;1;500
6287;2;1200500;12;6;2;1;134
6287;3;1200500;12;6;3;2; 
6287;4;1200500;12;6;3;2; 
6287;5;1200500;12;6;3;2; 
6287;6;1200500;12;6;3;2; 
6288;1;3550308;35;3;1;1;1099
6288;2;3550308;35;3;3;2; 
6288;3;3550308;35;3;3;2; 
6289;1;2207702;22;2;1;1;620
6289;2;2207702;22;2;3;1;22
6290;1;3306107;33;3;1;1;644
6290;2;3306107;33;3;4;2; 
6290;3;3306107;33;3;3;2; 
6291;1;2105302;21;4;1;2; 
6291;2;2105302;21;4;2;1;510
6291;3;2105302;21;4;3;2; 
6291;4;2105302;21;4;3;2; 
6292;1;3509700;35;4;1;1;530
6292;2;3509700;35;4;2;1;350
6292;3;3509700;35;4;3;2; 
6292;4;3509700;35;4;3;2; 
6293;1;4116703;41;5;1;1;134
6293;2;4116703;41;5;2;1;300
6293;3;4116703;41;5;3;2; 
6293;4;4116703;41;5;3;2; 
6293;5;4116703;41;5;3;1;540
6294;1;3501202;35;5;1;2; 
6294;2;3501202;35;5;2;1;500
6294;3;3501202;35;5;3;1;32
6294;4;3501202;35;5;3;1;32
6294;5;3501202;35;5;3;1;32
6295;1;4305454;43;4;1;1;22
6295;2;4305454;43;4;3;2; 
6295;3;4305454;43;4;8;1;600
6295;4;4305454;43;4;4;2; 
6296;1;1200385;12;6;1;2; 
6296;2;1200385;12;6;2;1;400
6296;3;1200385;12;6;3;2; 
6296;4;1200385;12;6;3;2; 
6296;5;1200385;12;6;3;2; 
6296;6;1200385;12;6;3;2; 
6297;1;4213807;42;2;1;1;280
6297;2;4213807;42;2;3;2; 
6298;1;1101476;11;4;1;1;300
6298;2;1101476;11;4;2;1;600
6298;3;1101476;11;4;3;2; 
6298;4;1101476;11;4;3;2; 
6299;4;1505536;15;7;8;3;9999,99
6299;5;1505536;15;7;8;3;9999,99
6299;1;1505536;15;7;1;1;222
6299;2;1505536;15;7;8;2; 
6299;3;1505536;15;7;9;1;499
6299;6;1505536;15;7;8;2; 
6299;7;1505536;15;7;3;2; 
6300;1;3506805;35;5;1;1;711
6300;2;3506805;35;5;3;2; 
6300;3;3506805;35;5;3;2; 
6300;4;3506805;35;5;3;2; 
6300;5;3506805;35;5;2;3;600
6301;1;4320404;43;4;1;1;123
6301;2;4320404;43;4;2;1;520
6301;3;4320404;43;4;3;2; 
6301;4;4320404;43;4;4;2; 
6302;1;4210100;42;2;1;1;140
6302;2;4210100;42;2;3;2; 
6303;1;3131307;31;9;1;1;134
6303;2;3131307;31;9;2;1;660
6303;3;3131307;31;9;3;2; 
6303;4;3131307;31;9;3;2; 
6303;5;3131307;31;9;3;2; 
6303;6;3131307;31;9;3;2; 
6303;7;3131307;31;9;3;2; 
6303;8;3131307;31;9;3;2; 
6303;9;3131307;31;9;3;2; 
6304;1;1501402;15;2;1;2; 
6304;2;1501402;15;2;2;1;545
6305;1;1501402;15;8;1;1;367
6305;2;1501402;15;8;4;2; 
6305;3;1501402;15;8;3;2; 
6305;4;1501402;15;8;3;2; 
6305;5;1501402;15;8;3;2; 
6305;6;1501402;15;8;3;2; 
6305;7;1501402;15;8;3;2; 
6305;8;1501402;15;8;3;2; 
6306;1;4116208;41;3;1;1;80
6306;2;4116208;41;3;2;1;250
6306;3;4116208;41;3;3;2; 
6307;1;4116208;41;6;1;1;120
6307;2;4116208;41;6;2;1;540
6307;3;4116208;41;6;3;2; 
6307;4;4116208;41;6;3;2; 
6307;5;4116208;41;6;3;2; 
6307;6;4116208;41;6;3;2; 
6308;1;4205407;42;6;1;1;540
6308;2;4205407;42;6;2;1;500
6308;3;4205407;42;6;3;2; 
6308;4;4205407;42;6;3;2; 
6308;5;4205407;42;6;3;2; 
6308;6;4205407;42;6;3;2; 
6309;1;5221858;52;3;1;1;412
6309;2;5221858;52;3;3;2; 
6309;3;5221858;52;3;3;2; 
6310;1;5101407;51;6;1;1;540
6310;2;5101407;51;6;3;2; 
6310;3;5101407;51;6;3;2; 
6310;4;5101407;51;6;3;2; 
6310;5;5101407;51;6;5;2; 
6310;6;5101407;51;6;4;2; 
6311;1;3503208;35;7;1;1;132
6311;2;3503208;35;7;6;2; 
6311;3;3503208;35;7;6;2; 
6311;4;3503208;35;7;6;2; 
6311;5;3503208;35;7;6;2; 
6311;6;3503208;35;7;4;2; 
6311;7;3503208;35;7;7;1;540
6312;1;3516200;35;4;1;1;123
6312;2;3516200;35;4;2;2; 
6312;3;3516200;35;4;3;2; 
6312;4;3516200;35;4;3;2; 
6313;1;4317301;43;5;1;1;438
6313;2;4317301;43;5;3;2; 
6313;3;4317301;43;5;3;2; 
6313;4;4317301;43;5;3;2; 
6313;5;4317301;43;5;3;2; 
6314;1;4317301;43;5;1;1;610
6314;2;4317301;43;5;3;2; 
6314;3;4317301;43;5;3;2; 
6314;4;4317301;43;5;3;2; 
6314;5;4317301;43;5;3;2; 
6315;1;1600303;16;5;1;1;150
6315;2;1600303;16;5;3;2; 
6315;3;1600303;16;5;3;2; 
6315;4;1600303;16;5;3;2; 
6315;5;1600303;16;5;2;1;350
6316;1;1600303;16;7;1;1;200
6316;2;1600303;16;7;4;2; 
6316;3;1600303;16;7;4;1;50
6316;4;1600303;16;7;6;2; 
6316;5;1600303;16;7;3;2; 
6316;6;1600303;16;7;6;2; 
6316;7;1600303;16;7;6;2; 
6317;1;5100250;51;4;1;1;200
6317;2;5100250;51;4;3;2; 
6317;3;5100250;51;4;3;2; 
6317;4;5100250;51;4;2;1;300
6318;1;4317103;43;2;1;2; 
6318;2;4317103;43;2;3;2; 
6319;1;5218508;52;4;1;2; 
6319;2;5218508;52;4;2;1;545
6319;3;5218508;52;4;3;2; 
6319;4;5218508;52;4;3;2; 
6320;4;2516409;25;6;3;1;9999,99
6320;1;2516409;25;6;1;1;382
6320;2;2516409;25;6;2;1;457
6320;3;2516409;25;6;4;2; 
6320;5;2516409;25;6;3;2; 
6320;6;2516409;25;6;3;2; 
6321;1;4322608;43;2;1;1;400
6321;2;4322608;43;2;3;2; 
6322;1;1501402;15;2;1;1;90
6322;2;1501402;15;2;5;2; 
6323;1;2606002;26;8;1;1;90
6323;2;2606002;26;8;2;2; 
6323;3;2606002;26;8;4;2; 
6323;4;2606002;26;8;4;1;100
6323;5;2606002;26;8;4;2; 
6323;6;2606002;26;8;8;1;300
6323;7;2606002;26;8;5;2; 
6323;8;2606002;26;8;5;2; 
6324;1;5220454;52;4;1;1;112
6324;2;5220454;52;4;2;1;540
6324;3;5220454;52;4;3;2; 
6324;4;5220454;52;4;3;2; 
6325;1;2304400;23;3;1;1;340
6325;2;2304400;23;3;3;2; 
6325;3;2304400;23;3;3;2; 
6326;1;2932903;29;7;1;1;142
6326;2;2932903;29;7;3;2; 
6326;3;2932903;29;7;3;1;545
6326;4;2932903;29;7;3;2; 
6326;5;2932903;29;7;3;2; 
6326;6;2932903;29;7;4;2; 
6326;7;2932903;29;7;4;2; 
6327;1;3304557;33;4;1;1;510
6327;2;3304557;33;4;9;2; 
6327;3;3304557;33;4;3;2; 
6327;4;3304557;33;4;3;2; 
6328;1;3304557;33;5;1;2; 
6328;2;3304557;33;5;3;2; 
6328;3;3304557;33;5;3;2; 
6328;4;3304557;33;5;3;2; 
6328;5;3304557;33;5;2;1;900
6329;1;4314902;43;6;1;2; 
6329;2;4314902;43;6;2;1;350
6329;3;4314902;43;6;4;2; 
6329;4;4314902;43;6;3;2; 
6329;5;4314902;43;6;3;2; 
6329;6;4314902;43;6;3;2; 
6330;1;3306107;33;4;1;1;102
6330;2;3306107;33;4;2;1;500
6330;3;3306107;33;4;3;2; 
6330;4;3306107;33;4;3;2; 
6331;1;4320404;43;4;1;1;112
6331;2;4320404;43;4;2;1;545
6331;3;4320404;43;4;3;2; 
6331;4;4320404;43;4;3;2; 
6332;1;1508100;15;3;1;1;392
6332;2;1508100;15;3;3;2; 
6332;3;1508100;15;3;3;2; 
6333;1;1508209;15;6;1;2; 
6333;2;1508209;15;6;2;1;550
6333;3;1508209;15;6;3;1;100
6333;4;1508209;15;6;3;1;100
6333;5;1508209;15;6;8;2; 
6333;6;1508209;15;6;8;2; 
6334;2;1508209;15;5;2;1;9999,99
6334;1;1508209;15;5;1;1;134
6334;3;1508209;15;5;3;2; 
6334;4;1508209;15;5;3;2; 
6334;5;1508209;15;5;3;2; 
6335;1;2111706;21;3;1;1;320
6335;2;2111706;21;3;3;1;45
6335;3;2111706;21;3;8;1;45
6336;1;4127403;41;5;1;1;123
6336;2;4127403;41;5;2;1;800
6336;3;4127403;41;5;3;2; 
6336;4;4127403;41;5;3;2; 
6336;5;4127403;41;5;3;2; 
6337;1;1500107;15;4;1;1;472
6337;2;1500107;15;4;2;2; 
6337;3;1500107;15;4;3;2; 
6337;4;1500107;15;4;3;2; 
6338;1;1500107;15;5;1;1;679
6338;2;1500107;15;5;2;1;100
6338;3;1500107;15;5;3;2; 
6338;4;1500107;15;5;3;2; 
6338;5;1500107;15;5;3;2; 
6339;1;3143302;31;4;1;1;212
6339;2;3143302;31;4;2;1;300
6339;3;3143302;31;4;3;2; 
6339;4;3143302;31;4;3;2; 
6340;1;1100130;11;5;1;2; 
6340;2;1100130;11;5;2;1;200
6340;3;1100130;11;5;8;2; 
6340;4;1100130;11;5;3;2; 
6340;5;1100130;11;5;3;2; 
6341;1;1600600;16;12;1;1;134
6341;2;1600600;16;12;2;1;200
6341;3;1600600;16;12;3;2; 
6341;4;1600600;16;12;4;1;200
6341;5;1600600;16;12;3;2; 
6341;6;1600600;16;12;3;2; 
6341;7;1600600;16;12;3;2; 
6341;8;1600600;16;12;4;1;100
6341;9;1600600;16;12;6;2; 
6341;10;1600600;16;12;6;2; 
6341;11;1600600;16;12;6;2; 
6341;12;1600600;16;12;6;2; 
6342;1;2902708;29;7;1;1;90
6342;2;2902708;29;7;7;1;68
6342;3;2902708;29;7;6;2; 
6342;4;2902708;29;7;4;2; 
6342;5;2902708;29;7;8;2; 
6342;6;2902708;29;7;8;2; 
6342;7;2902708;29;7;8;1;123
6343;1;1100130;11;4;1;1;200
6343;2;1100130;11;4;2;2; 
6343;3;1100130;11;4;3;2; 
6343;4;1100130;11;4;3;2; 
6344;1;3101102;31;2;1;1;68
6344;2;3101102;31;2;4;2; 
6345;1;4116703;41;2;1;1;610
6345;2;4116703;41;2;2;2; 
6346;1;4115200;41;4;1;1;750
6346;2;4115200;41;4;3;2; 
6346;3;4115200;41;4;3;2; 
6346;4;4115200;41;4;3;2; 
6347;1;3552809;35;3;1;1;262
6347;2;3552809;35;3;3;2; 
6347;3;3552809;35;3;3;2; 
6348;1;3501202;35;6;1;2; 
6348;2;3501202;35;6;2;1;540
6348;3;3501202;35;6;3;1;100
6348;4;3501202;35;6;3;1;100
6348;5;3501202;35;6;3;2; 
6348;6;3501202;35;6;5;2; 
6349;1;4104303;41;5;1;1;360
6349;2;4104303;41;5;2;2; 
6349;3;4104303;41;5;3;2; 
6349;4;4104303;41;5;3;2; 
6349;5;4104303;41;5;3;2; 
6350;1;4104303;41;3;1;2; 
6350;2;4104303;41;3;2;1;540
6350;3;4104303;41;3;5;2; 
6351;1;4101804;41;4;1;1;442
6351;2;4101804;41;4;3;1;100
6351;3;4101804;41;4;3;1;100
6351;4;4101804;41;4;3;1;100
6352;1;5008404;50;5;1;1;279
6352;2;5008404;50;5;2;2; 
6352;3;5008404;50;5;3;2; 
6352;4;5008404;50;5;3;2; 
6352;5;5008404;50;5;3;2; 
6353;1;1100403;11;3;1;1;545
6353;2;1100403;11;3;4;1;250
6353;3;1100403;11;3;3;2; 
6354;1;3550605;35;4;1;2; 
6354;2;3550605;35;4;4;2; 
6354;3;3550605;35;4;3;2; 
6354;4;3550605;35;4;3;2; 
6355;1;4305108;43;4;1;1;650
6355;2;4305108;43;4;3;2; 
6355;3;4305108;43;4;4;2; 
6355;4;4305108;43;4;3;2; 
6356;1;4305108;43;4;1;2; 
6356;2;4305108;43;4;3;2; 
6356;3;4305108;43;4;3;2; 
6356;4;4305108;43;4;3;2; 
6357;1;1709005;17;1;1;2; 
6358;1;1709005;17;6;1;2; 
6358;2;1709005;17;6;2;2; 
6358;3;1709005;17;6;3;2; 
6358;4;1709005;17;6;3;2; 
6358;5;1709005;17;6;4;2; 
6358;6;1709005;17;6;4;2; 
6359;1;1301902;13;12;1;1;402
6359;2;1301902;13;12;7;1;545
6359;3;1301902;13;12;7;1;545
6359;4;1301902;13;12;8;2; 
6359;5;1301902;13;12;8;2; 
6359;6;1301902;13;12;3;2; 
6359;7;1301902;13;12;5;2; 
6359;8;1301902;13;12;5;2; 
6359;9;1301902;13;12;5;2; 
6359;10;1301902;13;12;5;2; 
6359;11;1301902;13;12;5;2; 
6359;12;1301902;13;12;8;1;300
6360;1;4127403;41;4;1;1;554
6360;2;4127403;41;4;2;2; 
6360;3;4127403;41;4;3;2; 
6360;4;4127403;41;4;3;2; 
6361;1;5216908;52;6;1;1;68
6361;2;5216908;52;6;7;1;200
6361;3;5216908;52;6;7;1;200
6361;4;5216908;52;6;8;1;20
6361;5;5216908;52;6;8;2; 
6361;6;5216908;52;6;8;2; 
6362;1;2611101;26;4;1;1;90
6362;2;2611101;26;4;7;2; 
6362;3;2611101;26;4;7;2; 
6362;4;2611101;26;4;3;2; 
6363;1;2611101;26;5;1;1;123
6363;2;2611101;26;5;2;2; 
6363;3;2611101;26;5;4;2; 
6363;4;2611101;26;5;3;2; 
6363;5;2611101;26;5;3;2; 
6364;1;5216007;52;3;1;1;608
6364;2;5216007;52;3;2;1;540
6364;3;5216007;52;3;4;2; 
6365;1;5212501;52;6;1;1;9999,99
6365;2;5212501;52;6;9;2; 
6365;3;5212501;52;6;3;2; 
6365;4;5212501;52;6;3;2; 
6365;5;5212501;52;6;3;2; 
6365;6;5212501;52;6;2;1;400
6366;1;1600303;16;7;1;1;200
6366;2;1600303;16;7;4;1;100
6366;3;1600303;16;7;4;2; 
6366;4;1600303;16;7;3;2; 
6366;5;1600303;16;7;3;2; 
6366;6;1600303;16;7;3;2; 
6366;7;1600303;16;7;7;1;150
6367;1;2103000;21;3;1;1;162
6367;2;2103000;21;3;3;2; 
6367;3;2103000;21;3;3;2; 
6368;3;1505536;15;4;3;3;9999,99
6368;4;1505536;15;4;3;3;9999,99
6368;1;1505536;15;4;1;1;112
6368;2;1505536;15;4;2;1;600
6369;1;4322608;43;5;1;1;545
6369;2;4322608;43;5;2;2; 
6369;3;4322608;43;5;4;1;100
6369;4;4322608;43;5;8;1;100
6369;5;4322608;43;5;3;1;90
6370;1;3552809;35;5;1;1;134
6370;2;3552809;35;5;2;1;200
6370;3;3552809;35;5;3;2; 
6370;4;3552809;35;5;3;2; 
6370;5;3552809;35;5;3;2; 
6371;1;5103403;51;5;1;1;200
6371;2;5103403;51;5;2;1;400
6371;3;5103403;51;5;3;2; 
6371;4;5103403;51;5;3;2; 
6371;5;5103403;51;5;3;2; 
6372;1;1100320;11;4;1;2; 
6372;2;1100320;11;4;2;1;200
6372;3;1100320;11;4;3;2; 
6372;4;1100320;11;4;3;2; 
6373;1;1100320;11;5;1;1;250
6373;2;1100320;11;5;2;1;300
6373;3;1100320;11;5;3;2; 
6373;4;1100320;11;5;3;2; 
6373;5;1100320;11;5;3;2; 
6374;1;1501782;15;4;1;1;112
6374;2;1501782;15;4;2;2; 
6374;3;1501782;15;4;3;2; 
6374;4;1501782;15;4;3;2; 
6375;1;3304201;33;4;1;1;44
6375;2;3304201;33;4;2;2; 
6375;3;3304201;33;4;3;2; 
6375;4;3304201;33;4;3;2; 
6376;1;5212501;52;7;1;1;423
6376;2;5212501;52;7;2;1;300
6376;3;5212501;52;7;3;2; 
6376;4;5212501;52;7;3;2; 
6376;5;5212501;52;7;3;2; 
6376;6;5212501;52;7;3;2; 
6376;7;5212501;52;7;8;2; 
6377;1;1504208;15;3;1;1;650
6377;2;1504208;15;3;3;2; 
6377;3;1504208;15;3;3;2; 
6378;1;1101500;11;3;1;2; 
6378;2;1101500;11;3;2;1;200
6378;3;1101500;11;3;4;2; 
6379;1;5218508;52;4;1;2; 
6379;2;5218508;52;4;2;1;700
6379;3;5218508;52;4;3;2; 
6379;4;5218508;52;4;3;2; 
6380;1;2925303;29;4;1;1;80
6380;2;2925303;29;4;4;3;70
6380;3;2925303;29;4;4;3;70
6380;4;2925303;29;4;4;3;100
6381;1;2925303;29;4;1;2; 
6381;2;2925303;29;4;2;1;150
6381;3;2925303;29;4;4;2; 
6381;4;2925303;29;4;9;2; 
6382;1;5101407;51;6;1;1;510
6382;2;5101407;51;6;2;1;300
6382;3;5101407;51;6;3;2; 
6382;4;5101407;51;6;3;2; 
6382;5;5101407;51;6;3;2; 
6382;6;5101407;51;6;3;2; 
6383;1;1200500;12;6;1;1;134
6383;2;1200500;12;6;3;2; 
6383;3;1200500;12;6;3;2; 
6383;4;1200500;12;6;3;2; 
6383;5;1200500;12;6;3;2; 
6383;6;1200500;12;6;3;2; 
6384;1;2103307;21;5;1;2; 
6384;2;2103307;21;5;3;1;32,5
6384;3;2103307;21;5;3;1;32,5
6384;4;2103307;21;5;3;1;32,5
6384;5;2103307;21;5;3;1;32,5
6385;1;4122404;41;6;1;1;640
6385;2;4122404;41;6;2;1;640
6385;3;4122404;41;6;3;2; 
6385;4;4122404;41;6;3;2; 
6385;5;4122404;41;6;3;2; 
6385;6;4122404;41;6;3;1;83
6386;1;5216007;52;4;1;1;439
6386;2;5216007;52;4;2;1;510
6386;3;5216007;52;4;3;2; 
6386;4;5216007;52;4;3;2; 
6387;1;1506807;15;5;1;1;60
6387;2;1506807;15;5;2;1;200
6387;3;1506807;15;5;8;2; 
6387;4;1506807;15;5;3;2; 
6387;5;1506807;15;5;3;2; 
6388;1;1508100;15;5;1;1;80
6388;2;1508100;15;5;2;1;545
6388;3;1508100;15;5;4;2; 
6388;4;1508100;15;5;3;2; 
6388;5;1508100;15;5;5;2; 
6389;1;4109906;41;2;1;1;68
6389;2;4109906;41;2;2;1;390
6390;1;4109906;41;3;1;1;366
6390;2;4109906;41;3;3;2; 
6390;3;4109906;41;3;3;2; 
6391;1;5208707;52;9;1;1;616
6391;2;5208707;52;9;9;2; 
6391;3;5208707;52;9;9;2; 
6391;4;5208707;52;9;3;2; 
6391;5;5208707;52;9;3;2; 
6391;6;5208707;52;9;3;2; 
6391;7;5208707;52;9;5;2; 
6391;8;5208707;52;9;5;2; 
6391;9;5208707;52;9;9;2; 
6392;1;5003207;50;2;1;1;230
6392;2;5003207;50;2;3;2; 
6393;1;2902708;29;5;1;1;112
6393;2;2902708;29;5;7;1;540
6393;3;2902708;29;5;7;1;540
6393;4;2902708;29;5;3;2; 
6393;5;2902708;29;5;3;2; 
6394;1;3202306;32;3;1;1;102
6394;2;3202306;32;3;2;1;300
6394;3;3202306;32;3;3;2; 
6395;1;3202306;32;4;1;1;312
6395;2;3202306;32;4;9;1;200
6395;3;3202306;32;4;3;2; 
6395;4;3202306;32;4;3;2; 
6396;1;1101500;11;5;1;2; 
6396;2;1101500;11;5;2;1;700
6396;3;1101500;11;5;3;2; 
6396;4;1101500;11;5;3;2; 
6396;5;1101500;11;5;3;2; 
6397;1;4120408;41;4;1;1;880
6397;2;4120408;41;4;3;2; 
6397;3;4120408;41;4;3;2; 
6397;4;4120408;41;4;3;2; 
6398;1;4120408;41;4;1;1;540
6398;2;4120408;41;4;2;1;500
6398;3;4120408;41;4;3;2; 
6398;4;4120408;41;4;3;2; 
6399;1;4120408;41;3;1;1;700
6399;2;4120408;41;3;2;1;540
6399;3;4120408;41;3;3;2; 
6400;1;5220207;52;2;1;1;200
6400;2;5220207;52;2;2;2; 
6401;1;1600303;16;3;1;1;1500
6401;2;1600303;16;3;2;2; 
6401;3;1600303;16;3;3;2; 
6402;1;1600303;16;7;1;1;350
6402;2;1600303;16;7;2;2; 
6402;3;1600303;16;7;4;2; 
6402;4;1600303;16;7;3;2; 
6402;5;1600303;16;7;3;2; 
6402;6;1600303;16;7;3;2; 
6402;7;1600303;16;7;3;2; 
6403;1;2611606;26;4;1;1;540
6403;2;2611606;26;4;2;1;540
6403;3;2611606;26;4;4;2; 
6403;4;2611606;26;4;5;2; 
6404;1;2704401;27;3;1;1;90
6404;2;2704401;27;3;2;1;200
6404;3;2704401;27;3;3;2; 
6405;1;5215652;52;3;1;1;90
6405;2;5215652;52;3;2;1;300
6405;3;5215652;52;3;3;2; 
6406;1;4115408;41;6;1;1;160
6406;2;4115408;41;6;2;1;500
6406;3;4115408;41;6;3;2; 
6406;4;4115408;41;6;3;2; 
6406;5;4115408;41;6;3;2; 
6406;6;4115408;41;6;3;2; 
6407;1;4317103;43;4;1;2; 
6407;2;4317103;43;4;3;2; 
6407;3;4317103;43;4;5;2; 
6407;4;4317103;43;4;3;2; 
6408;1;5219753;52;4;1;1;112
6408;2;5219753;52;4;2;1;260
6408;3;5219753;52;4;3;2; 
6408;4;5219753;52;4;3;2; 
6409;1;1709005;17;3;1;2; 
6409;2;1709005;17;3;2;2; 
6409;3;1709005;17;3;3;2; 
6410;1;5201702;52;6;1;1;70
6410;2;5201702;52;6;7;1;800
6410;3;5201702;52;6;7;1;150
6410;4;5201702;52;6;3;2; 
6410;5;5201702;52;6;3;2; 
6410;6;5201702;52;6;8;1;70
6411;1;4210100;42;3;1;1;545
6411;2;4210100;42;3;3;2; 
6411;3;4210100;42;3;3;2; 
6412;1;5204508;52;4;1;1;674
6412;2;5204508;52;4;3;2; 
6412;3;5204508;52;4;3;2; 
6412;4;5204508;52;4;7;2; 
6413;1;1503101;15;7;1;1;310
6413;2;1503101;15;7;2;1;200
6413;3;1503101;15;7;3;1;50
6413;4;1503101;15;7;3;2; 
6413;5;1503101;15;7;3;2; 
6413;6;1503101;15;7;3;2; 
6413;7;1503101;15;7;3;2; 
6414;1;1500107;15;3;1;1;90
6414;2;1500107;15;3;2;1;540
6414;3;1500107;15;3;3;2; 
6415;1;3510500;35;4;1;1;200
6415;2;3510500;35;4;2;1;800
6415;3;3510500;35;4;4;2; 
6415;4;3510500;35;4;3;2; 
6416;1;4126256;41;3;1;2; 
6416;2;4126256;41;3;2;1;800
6416;3;4126256;41;3;3;2; 
6417;1;5001102;50;2;1;1;250
6417;2;5001102;50;2;3;2; 
6418;1;5004304;50;4;1;1;500
6418;2;5004304;50;4;2;1;300
6418;3;5004304;50;4;3;2; 
6418;4;5004304;50;4;3;2; 
6419;1;1508209;15;4;1;1;560
6419;2;1508209;15;4;4;2; 
6419;3;1508209;15;4;4;2; 
6419;4;1508209;15;4;4;2; 
6420;1;1505536;15;3;1;1;360
6420;2;1505536;15;3;3;2; 
6420;3;1505536;15;3;3;2; 
6421;1;1505536;15;5;1;1;134
6421;2;1505536;15;5;2;1;300
6421;3;1505536;15;5;3;2; 
6421;4;1505536;15;5;3;2; 
6421;5;1505536;15;5;3;2; 
